Province,University,Program,International tuition,Domestic tuition,Minimum average,Length Of Program,Program Language,TOEFL Score,Rank,Notes,Longitude,Latitude,URL
Quebec,Concordia University,Jazz Studies (BFA),609,246,65,3-4 years,English and French,Minimum score of 43,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Journalism (BA),609,246,75,3-4 years,English and French,Minimum score of 44,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Judaic Studies (BA),609,246,70,3-4 years,English and French,Minimum score of 45,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Law and Society (Minor),609,246,73,24 credits,English and French,Minimum score of 46,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Leisure Sciences (BA),609,246,74,3-4 years,English and French,Minimum score of 47,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Linguistics (BA),609,246,70,3-4 years,English and French,Minimum score of 48,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Management (BComm),609,246,80,3-4 years,English and French,Minimum score of 49,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Marketing (BComm),609,246,80,3-4 years,English and French,Minimum score of 50,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,"Mathematical and Computational Finance (BA, BSc)",609,246,90,3-4 years,English and French,Minimum score of 51,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,"Mathematics and Statistics (BA, BSc)",609,246,70,3-4 years,English and French,Minimum score of 52,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Mechanical Engineering (BEng),609,246,85,4 years,English and French,Minimum score of 53,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,"Modern Arabic Language and Culture (Minor, Cert)",609,246,70,30 credits,English and French,Minimum score of 54,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,"Modern Chinese Language and Culture (Minor, Cert)",609,246,70,30 credits,English and French,Minimum score of 55,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Multidisciplinary Studies in Science (Minor),609,246,85,24 credits,English and French,Minimum score of 56,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Music (BFA),609,246,65,3-4 years,English and French,Minimum score of 57,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Painting and Drawing (BFA),609,246,65,3-4 years,English and French,Minimum score of 58,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Pastoral Ministry (Cert),609,246,70,30 credits,English and French,Minimum score of 59,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Performance Creation (BFA),609,246,65,3-4 years,English and French,Minimum score of 60,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Philosophy (BA),609,246,70,3-4 years,English and French,Minimum score of 61,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Photography (BFA),609,246,65,3-4 years,English and French,Minimum score of 62,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Physics (BSc),609,246,70,3-4 years,English and French,Minimum score of 63,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Political Science (BA),609,246,72,3-4 years,English and French,Minimum score of 64,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Print Media (BFA),609,246,65,3-4 years,English and French,Minimum score of 65,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Professional Writing (Minor),609,246,70,24 credits,English and French,Minimum score of 66,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,"Psychology (BA, BSc)",609,246,80,3-4 years,English and French,Minimum score of 67,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,"Pure and Applied Mathematics (BA, BSc)",609,246,75,3-4 years,English and French,Minimum score of 68,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Religion (BA),609,246,70,3-4 years,English and French,Minimum score of 69,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Science and Technology (Cert),609,246,65,30 credits,English and French,Minimum score of 70,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Science Foundations (Cert),609,246,70,30 credits,English and French,Minimum score of 71,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Sculpture (BFA),609,246,65,3-4 years,English and French,Minimum score of 72,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Sociology (BA),609,246,72,3-4 years,English and French,Minimum score of 73,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Software Engineering (BEng),609,246,85,4-5 years,English and French,Minimum score of 74,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Software Systems (BCompSc),609,246,85,3-4 years,English and French,Minimum score of 75,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Southern Asia Studies (BA),609,246,70,3-4 years,English and French,Minimum score of 76,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Spanish (BA),609,246,70,3-4 years,English and French,Minimum score of 77,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,"Statistics (BA, BSc)",609,246,75,3-4 years,English and French,Minimum score of 78,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Studio Art (BFA),609,246,65,3-4 years,English and French,Minimum score of 79,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Supply Chain Operations Management (BComm),609,246,80,3-4 years,English and French,Minimum score of 80,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Sustainability Studies (Minor),609,246,70,30 credits,English and French,Minimum score of 81,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,"Teaching English as a Second Language (BEd, Cert)",609,246,80,4 years,English and French,Minimum score of 82,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Theatre (Minor),609,246,65,24 credits,English and French,Minimum score of 83,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Theological Studies (BA),609,246,70,3-4 years,English and French,Minimum score of 84,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Therapeutic Recreation (BA),609,246,74,3-4 years,English and French,Minimum score of 85,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Traduction (Translation) (BA),609,246,70,3-4 years,English and French,Minimum score of 86,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Urban Studies and Urban Planning (BA),609,246,80,3-4 years,English and French,Minimum score of 87,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Web Services and Applications (BCompSc),609,246,85,3-4 years,English and French,Minimum score of 88,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,Western Society and Culture (BA),609,246,70,3-4 years,English and French,Minimum score of 89,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,Concordia University,"Women's Studies (BA, Cert)",609,246,70,3-4 years,English and French,Minimum score of 90 ,,Tuition stated is per credit. Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 40.8" W,45° 29' 49.2" N,www.concordia.ab.ca
Quebec,HEC Montreal,Bachelor of Business Administration ,33200,17000,80,90 credits,English and French,"Minimum score of 560 (paper version), 220 (computer version) or 83 Internet version – iBT), IELTS: 6.5",,Admission and tuition dependent on country and province. Please see university website for additional information.,"73° 37' 17.17" W","45° 30' 12.71" N",www.hec.ca/en/
Quebec,HEC Montreal,Bachelor of Business of Administration- preparatory year ,33200,17000,80,120 credits,English and French,"Minimum score of 560 (paper version), 220 (computer version) or 83 Internet version – iBT), IELTS: 6.5",,Admission and tuition dependent on country and province. Please see university website for additional information.,"73° 37' 17.17" W","45° 30' 12.71" N",www.hec.ca/en/
Quebec,HEC Montreal,BACCALAURÉAT EN GESTION,33200,17000,80,90 credits,French,"Minimum score of 560 (paper version), 220 (computer version) or 83 Internet version – iBT), IELTS: 6.5",,Admission and tuition dependent on country and province. Please see university website for additional information.,"73° 37' 17.17" W","45° 30' 12.71" N",www.hec.ca/en/
Quebec,McGill University,Accounting (Major),42026,7402,94,66 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,African Studies,16373,7402,86,18-36 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Agribusiness,18288,7402,75,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Agribusiness Entrepreneurship (major/minor),18288,7402,75,24-42 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Agricultural Economics,18288,7402,75,24-42 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Agricultural Production,18288,7402,75,42-54 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Agro-Environmental Sciences,18288,7402,75,42-54 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Anatomy and Cell Biology,36547,7402,93,48-73 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Animal Biology (Minor),18288,7402,75,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Animal Biology (Specialization),18288,7402,75,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Animal Health and Disease (Minor),18288,7402,75,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Animal Health and Disease (Specialization),18288,7402,75,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Animal Production,18288,7402,75,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Anthropology,17331,7402,92,18-60 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Applied Ecology,18288,7402,75,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Applied Mathematics (Faculty of Arts),16373,7402,86,60 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Applied Mathematics (Faculty of Science),36547,7402,93,60 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Arabic Language (Minor),16373,7402,86,18 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Architecture,18288,7402,90,126 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information. Portfolio required to apply.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Art History,16373,7402,86,18-60 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Arts Minor (Faculty of Engineering),36547,7402,92,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Atmospheric Environment and Air Quality,36547,7402,91,60 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Atmospheric Science and Physics,36547,7402,91,67 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Atmospheric Sciences,36547,7402,91,18-74 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Behavioural Science (minor),36547,7402,86,18 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Biochemistry,36547,7402,93,47-73 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Biodiversity and Conservation,18288,7402,75,63 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Bioengineering,36547,7402,N/A,141 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Biology,36547,7402,93,25-79 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Biology and Mathematics,36547,7402,93,76 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Biomedical Engineering,36547,7402,N/A,21 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Bioresource Engineering (Faculty of Agricultural & Environmental Sciences),18288,7402,75,113 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University- Macdonald Campus,Bioresource Engineering – Professional Agrology option (Faculty of Agricultural & Environmental Sciences),18288,7402,75,113 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Biotechnology (minor),36547,7402,91,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Business Analytics,42026,7402,94,15 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Canadian Ethnic and Racial Studies,16373,7402,86,18 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Canadian Studies,16373,7402,86,18-57 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Catholic Studies,16373,7402,86,18 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Chemical Engineering,36547,7402,96,143 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Chemical Engineering (Faculty of Science),36547,7402,93,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Chemistry,36547,7402,91,47-75 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Chemistry (Faculty of Engineering) minor,36547,7402,96,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Civil Engineering,36547,7402,92,139 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Classics,16373,7402,86,18-54 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Cognitive Science,36547,7402,92,24-60 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Communication Studies,16373,7402,86,18 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Composition,18288,7402,75,18-124 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information. Application requires audition. ,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Computer Engineering,36547,7402,92,133 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Computer Science (Faculty of Arts),16373,7402,86,18-36 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Computer Science (Faculty of Engineering),36547,7402,92,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Computer Science (Faculty of Science),36547,7402,91,24-75 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Computer Science and Biology,36547,7402,91,74-77 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Construction Engineering and Management,36547,7402,92,24 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
Quebec,McGill University,Earth and Planetary Sciences,36547,7402,91,45 credits,English,"IBT (Internet-Based Test): 86 overall, no less than 20, PBT (Paper-Based Test): 567",,Admission and tuition dependent on country and province. Please see university website for additional information.,73° 34' 29" W,45° 30' 15" N,www.mcgill.ca
